크롤링 우선순위 리스트
====================
생성일시: 2025. 7. 21. 오전 12:07:33
총 대상 단지: 19868개

순위	점수	우선순위	거래량	단지명	위치
12865	26.2	4	   5	아트빌	대덕구 덕암동
12866	26.2	4	   5	해피랜드주상복합	동구 방어동
12867	26.2	4	   5	골든캐슬B	동구 서호동
12868	26.2	4	   5	필우파크	동구 수정동
12869	26.2	4	   5	상림시드니	동구 전하동
12870	26.2	4	   5	늘푸른포스트빌	동구 초량동
12871	26.2	4	   5	썬리치	동구 초량동
12872	26.2	4	   5	초량하이츠빌리지	동구 초량동
12873	26.2	4	   5	삼성트윈빌리지A동	동구 화정동
12874	26.2	4	   5	청솔하이츠	동구 효목동
12875	26.2	4	   5	주함해븐아파트	동대문구 신설동
12876	26.2	4	   5	두산베어스타워	동대문구 용두동
12877	26.2	4	   5	아르떼하임	동대문구 장안동
12878	26.2	4	   5	장안예원(418-4)	동대문구 장안동
12879	26.2	4	   5	태솔타운2차	동대문구 장안동
12880	26.2	4	   5	민족통일MJ캠퍼스경희대2차	동대문구 회기동
12881	26.2	4	   5	사직제이파크	동래구 사직동
12882	26.2	4	   5	해금리더스	동래구 사직동
12883	26.2	4	   5	온천건흥	동래구 온천동
12884	26.2	4	   5	중앙하이츠103동	마포구 창전동
12885	26.2	4	   5	창전쌍용스윗닷홈	마포구 창전동
12886	26.2	4	   5	옥동	미추홀구 숭의동
12887	26.2	4	   5	금동(3동)	미추홀구 용현동
12888	26.2	4	   5	대성빌리뷰	미추홀구 주안동
12889	26.2	4	   5	우성아파트	미추홀구 주안동
12890	26.2	4	   5	웅빈(975-5)	미추홀구 주안동
12891	26.2	4	   5	호산2	미추홀구 학익동
12892	26.2	4	   5	동남주상복합	부산진구 당감동
12893	26.2	4	   5	화성빌라트	부산진구 양정동
12894	26.2	4	   5	동산	부평구 부개동
12895	26.2	4	   5	원일팰리스	부평구 부평동
12896	26.2	4	   5	케이(1동)	부평구 부평동
12897	26.2	4	   5	필하우스(378-5)	부평구 부평동
12898	26.2	4	   5	으뜸뷰그리안	부평구 청천동
12899	26.2	4	   5	현광	부평구 청천동
12900	26.2	4	   5	부국3	북구 덕천동
12901	26.2	4	   5	북부	북구 만덕동
12902	26.2	4	   5	풍경아파트	사상구 괘법동
12903	26.2	4	   5	유진맨션	사상구 모라동
12904	26.2	4	   5	한영리더스	사하구 다대동
12905	26.2	4	   5	하단센토빌	사하구 하단동
12906	26.2	4	   5	에메랄드21	서구 서대신동1가
12907	26.2	4	   5	툇마루家	서구 서대신동2가
12908	26.2	4	   5	아미전원빌라	서구 아미동2가
12909	26.2	4	   5	혜우	서대문구 대현동
12910	26.2	4	   5	그랜드(B동)	서대문구 홍은동
12911	26.2	4	   5	UPPERHOUSE	서초구 방배동
12912	26.2	4	   5	레베빌2	서초구 방배동
12913	26.2	4	   5	서초이에스에이3차	서초구 방배동
12914	26.2	4	   5	신구하이텍빌리지	서초구 방배동
12915	26.2	4	   5	센트럴힐	성북구 종암동
12916	26.2	4	   5	동일씨티빌	송파구 가락동
12917	26.2	4	   5	미소로	송파구 문정동
12918	26.2	4	   5	골든맨션	수성구 수성동4가
12919	26.2	4	   5	시지하나로하이츠	수성구 신매동
12920	26.2	4	   5	봉황파크	수영구 남천동
12921	26.2	4	   5	현대파크빌(907-23)	양천구 목동
12922	26.2	4	   5	디아이빌102동	양천구 신월동
12923	26.2	4	   5	양천홈타운3차	양천구 신월동
12924	26.2	4	   5	원능한빛	양천구 신월동
12925	26.2	4	   5	보성주상복합	양천구 신정동
12926	26.2	4	   5	주건드림빌	양천구 신정동
12927	26.2	4	   5	늘푸른파크	연제구 연산동
12928	26.2	4	   5	아이블리스	영도구 대교동2가
12929	26.2	4	   5	봉황주택	영도구 동삼동
12930	26.2	4	   5	유나맨션	영도구 동삼동
12931	26.2	4	   5	용산아이피아대주피오레	용산구 한강로2가
12932	26.2	4	   5	트윈빌비동	용산구 한남동
12933	26.2	4	   5	유림빌라	울주군 언양읍 동부리
12934	26.2	4	   5	모아아파트(103동)	은평구 대조동
12935	26.2	4	   5	유성아이비아파트	은평구 대조동
12936	26.2	4	   5	은혜스카이빌아파트	은평구 불광동
12937	26.2	4	   5	구암	은평구 신사동
12938	26.2	4	   5	임탑(12-1)100동	은평구 신사동
12939	26.2	4	   5	서안	은평구 역촌동
12940	26.2	4	   5	노블레스빌	종로구 평창동
12941	26.2	4	   5	서울빌라	중구 동동
12942	26.2	4	   5	강변아파트101동	중구 사정동
12943	26.2	4	   5	리버팰리스	중구 성남동
12944	26.2	4	   5	나르샤아파트	중구 성안동
12945	26.2	4	   5	동남하이빌2차	중구 성안동
12946	26.2	4	   5	동산	중구 신당동
12947	26.2	4	   5	신신(1차)	중구 신당동
12948	26.2	4	   5	정동	중구 정동
12949	26.2	4	   5	건영맨션	중구 태평로2가
12950	26.2	4	   5	파란들	중구 학성동
12951	26.2	4	   5	정은스카이빌	중랑구 묵동
12952	26.2	4	   5	송남맨션	해운대구 재송동
12953	26.2	4	   5	스카이파크2차	해운대구 중동
12954	26.2	4	   4	문화1	강동구 길동
12955	26.2	4	   4	이스트드림힐	강동구 길동
12956	26.2	4	   4	동원2	강동구 성내동
12957	26.2	4	   4	코랜드빌리지	강동구 성내동
12958	26.2	4	   4	내일쎄닛빌	강동구 암사동
12959	26.2	4	   4	동성아파트	강동구 천호동
12960	26.2	4	   4	센트로힐	강북구 번동
12961	26.2	4	   4	문국	강서구 내발산동
12962	26.2	4	   4	한서3차	강서구 내발산동
12963	26.2	4	   4	공항마을리베르하임주상복합	강서구 대저2동
12964	26.2	4	   4	방화3차태승훼미리	강서구 방화동
12965	26.2	4	   4	양용아네스	강서구 화곡동
12966	26.2	4	   4	정원	강서구 화곡동
12967	26.2	4	   4	푸른숲2차(474-18)	강서구 화곡동
12968	26.2	4	   4	위너스이즈	관악구 봉천동
12969	26.2	4	   4	카후나빌	관악구 봉천동
12970	26.2	4	   4	로마	관악구 신림동
12971	26.2	4	   4	한영해시안	광진구 자양동
12972	26.2	4	   4	호동	광진구 중곡동
12973	26.2	4	   4	건양	구로구 개봉동
12974	26.2	4	   4	예주유니츠	구로구 고척동
12975	26.2	4	   4	(768-2)	구로구 구로동
12976	26.2	4	   4	동도아르떼빌	구로구 구로동
12977	26.2	4	   4	번영빌라	구로구 구로동
12978	26.2	4	   4	송림빌라	구로구 구로동
12979	26.2	4	   4	뉴파인	구로구 궁동
12980	26.2	4	   4	천왕이펜하우스3단지	구로구 천왕동
12981	26.2	4	   4	부성타워	금정구 구서동
12982	26.2	4	   4	아신빌라	금정구 남산동
12983	26.2	4	   4	태인빌라	금정구 남산동
12984	26.2	4	   4	신한탑스빌	금정구 부곡동
12985	26.2	4	   4	골든팰리스	금정구 장전동
12986	26.2	4	   4	행복이가득한집A	금정구 장전동
12987	26.2	4	   4	금정더유엘프리미어	금정구 청룡동
12988	26.2	4	   4	태림아르페	금정구 청룡동
12989	26.2	4	   4	테마파크빌1차	기장군 기장읍 대라리
12990	26.2	4	   4	남부빌라	남구 감만동
12991	26.2	4	   4	한빛파크	남구 달동
12992	26.2	4	   4	동아	남구 대명동
12993	26.2	4	   4	비취맨션	남구 대명동
12994	26.2	4	   4	금보	남구 대연동
12995	26.2	4	   4	부일전원(899-12)	남구 대연동
12996	26.2	4	   4	반도B	남구 봉덕동
12997	26.2	4	   4	남해스위트빌	남구 신정동
12998	26.2	4	   4	동산로즈맨션	남구 용호동
12999	26.2	4	   4	삼보(다,라동)	남동구 구월동
13000	26.2	4	   4	백영아파트	노원구 공릉동
13001	26.2	4	   4	주완위즈빌	노원구 공릉동
13002	26.2	4	   4	비콘드림힐2	노원구 상계동
13003	26.2	4	   4	청구3	노원구 하계동
13004	26.2	4	   4	트윈빌라트	달서구 본동
13005	26.2	4	   4	미래파크뷰101동	달서구 성당동
13006	26.2	4	   4	송현	달서구 송현동
13007	26.2	4	   4	경림빌라트A동	달성군 논공읍 남리
13008	26.2	4	   4	드림팰리스아파트	대덕구 비래동
13009	26.2	4	   4	신라	대덕구 신탄진동
13010	26.2	4	   4	트윈스Ⅱ	대덕구 신탄진동
13011	26.2	4	   4	동순미	도봉구 쌍문동
13012	26.2	4	   4	강동태명빌	동구 검사동
13013	26.2	4	   4	일진(341-5)	동구 동부동
13014	26.2	4	   4	대호하이빌15차A	동구 방어동
13015	26.2	4	   4	(420-0)	동구 불로동
13016	26.2	4	   4	태안하버빌	동구 수정동
13017	26.2	4	   4	명가클래식	동구 신서동
13018	26.2	4	   4	송정	동구 신서동
13019	26.2	4	   4	그린파크	동구 지묘동
13020	26.2	4	   4	화정동명성블루빌3차	동구 화정동
13021	26.2	4	   4	계림	동구 효목동
13022	26.2	4	   4	동일	동구 효목동
13023	26.2	4	   4	우창프라자	동대문구 답십리동
13024	26.2	4	   4	선일크라시아	동대문구 장안동
13025	26.2	4	   4	우성2차아파트(334-6)	동대문구 장안동
13026	26.2	4	   4	리베르떼	동대문구 전농동
13027	26.2	4	   4	삼창	동래구 명륜동
13028	26.2	4	   4	장미3	동래구 수안동
13029	26.2	4	   4	듀오빌	동래구 온천동
13030	26.2	4	   4	한사랑빌라	동래구 온천동
13031	26.2	4	   4	하나마을	동작구 대방동
13032	26.2	4	   4	현대주택조합	동작구 사당동
13033	26.2	4	   4	대동아파트	동작구 상도동
13034	26.2	4	   4	MARKHILLS	동작구 흑석동
13035	26.2	4	   4	광남캐스빌A	마포구 망원동
13036	26.2	4	   4	노아아크빌	마포구 망원동
13037	26.2	4	   4	함성백합	마포구 망원동
13038	26.2	4	   4	엘지(214-70)	마포구 성산동
13039	26.2	4	   4	광남벨라스(VALLACE)	마포구 연남동
13040	26.2	4	   4	뉴월드B동	미추홀구 숭의동
13041	26.2	4	   4	다송캐슬	미추홀구 숭의동
13042	26.2	4	   4	상용라데팡스	미추홀구 숭의동
13043	26.2	4	   4	한마음아파트101	미추홀구 숭의동
13044	26.2	4	   4	세명102동	미추홀구 주안동
13045	26.2	4	   4	승미	미추홀구 주안동
13046	26.2	4	   4	골든엠파이어	부산진구 당감동
13047	26.2	4	   4	드림하이츠	부산진구 범천동
13048	26.2	4	   4	삼부본동	부산진구 부암동
13049	26.2	4	   4	남경하이츠빌라	부산진구 전포동
13050	26.2	4	   4	일신파크빌	부산진구 초읍동
13051	26.2	4	   4	백조(마)	부평구 부개동
13052	26.2	4	   4	원창	부평구 부평동
13053	26.2	4	   4	약산신동아	부평구 십정동
13054	26.2	4	   4	흥일맨션	북구 두암동
13055	26.2	4	   4	천오2동	북구 오치동
13056	26.2	4	   4	이지예102동(1074-28)	북구 태전동
13057	26.2	4	   4	프라임시티	북구 화명동
13058	26.2	4	   4	진영프라임제이	사상구 주례동
13059	26.2	4	   4	남정해바라기	사하구 괴정동
13060	26.2	4	   4	한주	사하구 하단동
13061	26.2	4	   4	에르모사	서구 서대신동1가
13062	26.2	4	   4	오션펠리체	서구 서대신동1가
13063	26.2	4	   4	크로바D동	서구 서대신동3가
13064	26.2	4	   4	(517-2)	서구 석남동
13065	26.2	4	   4	한밭하이츠	서구 용문동
13066	26.2	4	   4	태양아르떼	서구 충무동2가
13067	26.2	4	   4	동도아카데미하우스2차	서대문구 연희동
13068	26.2	4	   4	충림예하임	서대문구 충정로3가
13069	26.2	4	   4	방배아트e편한세상105	서초구 방배동
13070	26.2	4	   4	방배타운하우스	서초구 방배동
13071	26.2	4	   4	N-Suite(1513-2)	서초구 서초동
13072	26.2	4	   4	서초자연인아파트(102동)	서초구 서초동
13073	26.2	4	   4	티에스프리우스	서초구 서초동
13074	26.2	4	   4	한솔로이젠트	서초구 양재동
13075	26.2	4	   4	신명스카이뷰	성동구 마장동
13076	26.2	4	   4	서울숲한성	성동구 행당동
13077	26.2	4	   4	세영아파트	성북구 장위동
13078	26.2	4	   4	동우	성북구 정릉동
13079	26.2	4	   4	정릉한일유앤아이	성북구 정릉동
13080	26.2	4	   4	디벨라지오	송파구 방이동
13081	26.2	4	   4	트리니엘	송파구 방이동
13082	26.2	4	   4	신동아예지움	송파구 잠실동
13083	26.2	4	   4	승현하이츠	수성구 매호동
13084	26.2	4	   4	광안동일빌라	수영구 광안동
13085	26.2	4	   4	광안센템빌	수영구 광안동
13086	26.2	4	   4	대로베스타빌	수영구 광안동
13087	26.2	4	   4	이린타워빌7	수영구 광안동
13088	26.2	4	   4	정원타워Ⅰ	수영구 광안동
13089	26.2	4	   4	민락동화맨션나동	수영구 민락동
13090	26.2	4	   4	월드메르디앙	양천구 목동
13091	26.2	4	   4	근상아트프리즘	양천구 신월동
13092	26.2	4	   4	신목동비바힐스	양천구 신월동
13093	26.2	4	   4	예지보금자리74차	양천구 신월동
13094	26.2	4	   4	제일캐슬	양천구 신월동
13095	26.2	4	   4	청성넥스빌	양천구 신월동
13096	26.2	4	   4	목동휘버스	양천구 신정동
13097	26.2	4	   4	경동	연제구 거제동
13098	26.2	4	   4	황제빌리지	연제구 거제동
13099	26.2	4	   4	삼원	연제구 연산동
13100	26.2	4	   4	창신	연제구 연산동
13101	26.2	4	   4	해오름아트빌	연제구 연산동
13102	26.2	4	   4	해운드림빌	연제구 연산동
13103	26.2	4	   4	성재I캐슬2차	영등포구 당산동
13104	26.2	4	   4	동자	용산구 동자동
13105	26.2	4	   4	한신	용산구 용산동2가
13106	26.2	4	   4	한강수	용산구 원효로4가
13107	26.2	4	   4	아인하우스	용산구 효창동
13108	26.2	4	   4	경동파크빌	울주군 범서읍 구영리
13109	26.2	4	   4	대진파크	울주군 삼남읍 교동리
13110	26.2	4	   4	동현아트빌	울주군 언양읍 동부리
13111	26.2	4	   4	강산리더스101동	울주군 온산읍 덕신리
13112	26.2	4	   4	태산센트럴파크	울주군 웅촌면 곡천리
13113	26.2	4	   4	웰빙존	은평구 갈현동
13114	26.2	4	   4	DH팰리스타워	은평구 녹번동
13115	26.2	4	   4	세민HIPARK	은평구 녹번동
13116	26.2	4	   4	모아아파트(102동)	은평구 대조동
13117	26.2	4	   4	명남뉴	은평구 역촌동
13118	26.2	4	   4	밝은문	은평구 응암동
13119	26.2	4	   4	상아	은평구 응암동
13120	26.2	4	   4	DMC센트럴자이(4단지)	은평구 증산동
13121	26.2	4	   4	두산위브	은평구 증산동
13122	26.2	4	   4	버넷하임1	종로구 숭인동
13123	26.2	4	   4	브라운스톤창신	종로구 창신동
13124	26.2	4	   4	효자	종로구 통인동
13125	26.2	4	   4	근영빌라3동	중구 대청동4가
13126	26.2	4	   4	동광	중구 동광동5가
13127	26.2	4	   4	남경(795-6)	중구 반구동
13128	26.2	4	   4	백운집시티타워	중구 부평동4가
13129	26.2	4	   4	한울타리아파트	중구 산성동
13130	26.2	4	   4	광명파크맨션	중구 서동
13131	26.2	4	   4	공주마을402동	중구 성안동
13132	26.2	4	   4	네오빌6차	중구 성안동
13133	26.2	4	   4	대신빌	중구 성안동
13134	26.2	4	   4	성안에일린2차	중구 성안동
13135	26.2	4	   4	경진테크빌(101동)	중구 수창동
13136	26.2	4	   4	도현블랑빌	중구 신당동
13137	26.2	4	   4	동영	중구 신흥동3가
13138	26.2	4	   4	한동리안느	중구 옥교동
13139	26.2	4	   4	용정	중구 용두동
13140	26.2	4	   4	이지-빌	중구 회현동1가
13141	26.2	4	   4	백운아파트	중랑구 상봉동
13142	26.2	4	   4	협성파라다이스	해운대구 송정동
13143	26.1	4	   3	한건	강동구 길동
13144	26.1	4	   3	태천해오름102동A	강동구 명일동
13145	26.1	4	   3	성내동대성	강동구 성내동
13146	26.1	4	   3	한솔브리즈(199-4)	강동구 성내동
13147	26.1	4	   3	호암아펙스	강동구 성내동
13148	26.1	4	   3	썬팰리스아파트	강동구 천호동
13149	26.1	4	   3	용명브릿지아파트	강동구 천호동
13150	26.1	4	   3	천호동이연아마빌레아파트	강동구 천호동
13151	26.1	4	   3	태천와이드빌	강동구 천호동
13152	26.1	4	   3	내츄럴아파트3차	강서구 내발산동
13153	26.1	4	   3	신세계4차	강서구 내발산동
13154	26.1	4	   3	이너스102동	강서구 내발산동
13155	26.1	4	   3	강서뉴	강서구 화곡동
13156	26.1	4	   3	계명아파트나동	강서구 화곡동
13157	26.1	4	   3	대호스카이빌	강서구 화곡동
13158	26.1	4	   3	상진지오벨리	강서구 화곡동
13159	26.1	4	   3	성광	강서구 화곡동
13160	26.1	4	   3	제일에비앙	강서구 화곡동
13161	26.1	4	   3	태영(379-56)	강서구 화곡동
13162	26.1	4	   3	한솔	강서구 화곡동
13163	26.1	4	   3	한신베네스트아파트	강서구 화곡동
13164	26.1	4	   3	(685-103)	관악구 봉천동
13165	26.1	4	   3	금강아미움(101동)	관악구 봉천동
13166	26.1	4	   3	로얄클래스	관악구 봉천동
13167	26.1	4	   3	우남위시빌	광진구 구의동
13168	26.1	4	   3	(749-29)	구로구 구로동
13169	26.1	4	   3	(752-17)	구로구 구로동
13170	26.1	4	   3	(770-54)	구로구 구로동
13171	26.1	4	   3	(792-6)	구로구 구로동
13172	26.1	4	   3	풍안주택	구로구 구로동
13173	26.1	4	   3	은하수수목원2차(101동)	구로구 오류동
13174	26.1	4	   3	동보수목원	구로구 항동
13175	26.1	4	   3	남평N-CITY	금정구 구서동
13176	26.1	4	   3	대명빌라1차	금정구 남산동
13177	26.1	4	   3	삼진빌라(481-8)	금정구 남산동
13178	26.1	4	   3	석산6차	금정구 남산동
13179	26.1	4	   3	신풍아트빌라	금정구 남산동
13180	26.1	4	   3	아름베스트7차	금정구 남산동
13181	26.1	4	   3	가원(가동)	금정구 서동
13182	26.1	4	   3	삼성하이츠	금정구 장전동
13183	26.1	4	   3	소망빌라	금정구 장전동
13184	26.1	4	   3	도완시티빌	금정구 청룡동
13185	26.1	4	   3	정심아파트	금천구 독산동
13186	26.1	4	   3	백운한비치5	금천구 시흥동
13187	26.1	4	   3	보르미아파트(948-9)	금천구 시흥동
13188	26.1	4	   3	태윤리더스	기장군 기장읍 대라리
13189	26.1	4	   3	세진오션리조트빌	기장군 일광읍 삼성리
